TypeDoc	TypeJP	Depart	DateRetour	Chalut	Casier	Nasse	Pots	tremail tremail	Turlutte	qseqdebut	qseqfin	Date Jour	NPage	Esp1	Esp2	Esp3	Esp4	Esp5	Esp6	Esp7	Esp8	Esp9	Esp10	Esp11	Esp12	Esp13	Esp14	Esp15	Esp16	PREFIXE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	20/11/2016	27/11/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CEPH959	CEPH960	20/11/2016	CEPH959	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	21/11/2016	CEPH959	1200.0	40.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	22/11/2016	CEPH959	984.0	20.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	23/11/2016	CEPH959	960.0	60.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	24/11/2016	CEPH959	1757.0	60.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	25/11/2016	CEPH960	960.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	26/11/2016	CEPH960	456.0	0.0	770.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	27/11/2016	CEPH960	480.0	0.0	20.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	20/11/2016	26/11/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CEPH558	CEPH559	20/11/2016	CEPH558	1296.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	21/11/2016	CEPH558	1296.0	22.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	22/11/2016	CEPH558	1152.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	23/11/2016	CEPH558	1152.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	24/11/2016	CEPH558	1224.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	25/11/2016	CEPH559	816.0	0.0	242.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	26/11/2016	CEPH559	600.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	20/11/2016	22/11/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CEPH159	CEPH159	20/11/2016	CEPH159	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	21/11/2016	CEPH159	0.0	0.0	260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	22/11/2016	CEPH159	20.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	27/11/2016	01/12/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CEPH107	CEPH107	27/11/2016	CEPH107	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	28/11/2016	CEPH107	20.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	29/11/2016	CEPH107	20.0	0.0	240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	30/11/2016	CEPH107	40.0	0.0	340.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	01/12/2016	CEPH107	0.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	29/11/2016	06/12/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CEPH1010	CEPH1011	29/11/2016	CEPH1010	230.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	30/11/2016	CEPH1010	805.0	20.0	441.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	01/12/2016	CEPH1010	552.0	0.0	420.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	02/12/2016	CEPH1010	736.0	40.0	336.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	03/12/2016	CEPH1010	805.0	40.0	357.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	04/12/2016	CEPH1011	736.0	40.0	126.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	05/12/2016	CEPH1011	690.0	60.0	147.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	06/12/2016	CEPH1011	115.0	40.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	30/11/2016	06/12/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CEPH761	CEPH762	30/11/2016	CEPH761	984.0	0.0	176.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	01/12/2016	CEPH761	840.0	0.0	330.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	02/12/2016	CEPH761	720.0	0.0	220.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	03/12/2016	CEPH761	1080.0	0.0	286.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	04/12/2016	CEPH761	840.0	0.0	396.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	05/12/2016	CEPH762	360.0	154.0	198.0	0.0	0.0	0.0	0.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	06/12/2016	CEPH762	144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	29/11/2016	06/12/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CEPH711	CEPH712	29/11/2016	CEPH711	216.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	30/11/2016	CEPH711	696.0	0.0	198.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	01/12/2016	CEPH711	648.0	22.0	198.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	02/12/2016	CEPH711	696.0	0.0	110.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	03/12/2016	CEPH711	696.0	0.0	352.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	04/12/2016	CEPH712	792.0	22.0	132.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	05/12/2016	CEPH712	648.0	44.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	06/12/2016	CEPH712	192.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	07/12/2016	15/12/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CEPH2458	CEPH2459	07/12/2016	CEPH2458	24.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	08/12/2016	CEPH2458	360.0	132.0	396.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	09/12/2016	CEPH2458	600.0	110.0	506.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	10/12/2016	CEPH2458	600.0	132.0	198.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	11/12/2016	CEPH2458	456.0	66.0	242.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	12/12/2016	CEPH2459	504.0	44.0	506.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	13/12/2016	CEPH2459	480.0	44.0	154.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	14/12/2016	CEPH2459	144.0	44.0	792.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	15/12/2016	CEPH2459	24.0	0.0	352.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	16/11/2016	30/11/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CEPH3501	CEPH3503	16/11/2016	CEPH3501	390.0	162.0	837.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	17/11/2016	CEPH3501	960.0	270.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	18/11/2016	CEPH3501	960.0	351.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	19/11/2016	CEPH3501	810.0	270.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	20/11/2016	CEPH3501	660.0	162.0	594.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	21/11/2016	CEPH3502	840.0	351.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	22/11/2016	CEPH3502	840.0	216.0	324.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	23/11/2016	CEPH3502	390.0	216.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	1050.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	24/11/2016	CEPH3502	840.0	189.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	25/11/2016	CEPH3502	390.0	108.0	756.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	26/11/2016	CEPH3503	450.0	108.0	297.0	0.0	0.0	0.0	0.0	0.0	0.0	875.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	27/11/2016	CEPH3503	480.0	189.0	270.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	28/11/2016	CEPH3503	660.0	135.0	297.0	0.0	0.0	0.0	0.0	0.0	0.0	675.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	29/11/2016	CEPH3503	570.0	270.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	1025.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	30/11/2016	CEPH3503	630.0	270.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	1050.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	16/11/2016	13/12/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CEPH3352	CEPH3357	16/11/2016	CEPH3352	960.0	378.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	17/11/2016	CEPH3352	840.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	450.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	18/11/2016	CEPH3352	1110.0	297.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	19/11/2016	CEPH3352	600.0	270.0	270.0	0.0	0.0	0.0	0.0	0.0	0.0	325.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	20/11/2016	CEPH3352	1050.0	162.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	21/11/2016	CEPH3353	630.0	243.0	594.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	22/11/2016	CEPH3353	1020.0	216.0	243.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	23/11/2016	CEPH3353	900.0	135.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	400.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	24/11/2016	CEPH3353	1470.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	25/11/2016	CEPH3353	570.0	81.0	324.0	0.0	0.0	0.0	0.0	0.0	0.0	525.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	26/11/2016	CEPH3354	300.0	27.0	999.0	0.0	0.0	0.0	0.0	0.0	0.0	175.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	27/11/2016	CEPH3354	810.0	135.0	486.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	28/11/2016	CEPH3354	1320.0	108.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	29/11/2016	CEPH3354	1230.0	135.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	175.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	30/11/2016	CEPH3354	1110.0	162.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	175.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	01/12/2016	CEPH3355	1500.0	27.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	02/12/2016	CEPH3355	330.0	108.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	925.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	03/12/2016	CEPH3355	240.0	162.0	405.0	0.0	0.0	0.0	0.0	0.0	0.0	650.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	04/12/2016	CEPH3355	150.0	54.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	1050.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	05/12/2016	CEPH3355	690.0	243.0	297.0	0.0	0.0	0.0	0.0	0.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	06/12/2016	CEPH3356	450.0	270.0	351.0	0.0	0.0	0.0	0.0	0.0	0.0	425.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	07/12/2016	CEPH3356	900.0	432.0	972.0	0.0	0.0	0.0	0.0	0.0	0.0	700.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	08/12/2016	CEPH3356	210.0	216.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	950.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	09/12/2016	CEPH3356	360.0	189.0	243.0	0.0	0.0	0.0	0.0	0.0	0.0	700.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	10/12/2016	CEPH3356	420.0	108.0	351.0	0.0	0.0	0.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	11/12/2016	CEPH3357	900.0	378.0	729.0	0.0	0.0	0.0	0.0	0.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	12/12/2016	CEPH3357	1470.0	108.0	1674.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	13/12/2016	CEPH3357	450.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	06/12/2016	14/12/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CEPH3506	CEPH3507	06/12/2016	CEPH3506	600.0	270.0	648.0	0.0	0.0	0.0	0.0	0.0	0.0	925.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	07/12/2016	CEPH3506	1500.0	243.0	810.0	0.0	0.0	0.0	0.0	0.0	0.0	250.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	08/12/2016	CEPH3506	930.0	54.0	297.0	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	09/12/2016	CEPH3506	750.0	27.0	270.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	10/12/2016	CEPH3506	660.0	81.0	324.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	480.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	11/12/2016	CEPH3507	630.0	162.0	1377.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	792.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	12/12/2016	CEPH3507	1500.0	405.0	1350.0	0.0	0.0	0.0	0.0	0.0	0.0	725.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	13/12/2016	CEPH3507	1530.0	270.0	1350.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	72.0	0.0	456.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	14/12/2016	CEPH3507	1650.0	405.0	1053.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	12/12/2016	19/12/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CEPH564	CEPH565	12/12/2016	CEPH564	576.0	242.0	220.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	13/12/2016	CEPH564	408.0	88.0	176.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
V	V	V	V	V	V	V	V	V	V	V	V	14/12/2016	CEPH564	144.0	88.0	792.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CEPH
